Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
Yolo Bus,VE A/C Seater / Sleeper (2+1),21:37,04:18,06h 41m,600.0,1,4.6,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:35,07:00,07h 25m,723.0,1,4.8,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:10,06:45,07h 35m,703.0,1,4.5,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,06:30,07h 15m,739.0,1,4.7,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,06:40,07h 55m,760.0,1,4.1,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:50,06:15,07h 25m,849.0,1,4.5,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:55,05:40,07h 45m,919.0,7,3.9,Phagwara to Delhi,https://www.redbus.in/bus-tickets/phagwara-to-delhi
PEPSU (Punjab) - 67132,Volvo AC Seater (2+2),17:40,00:50,07h 10m,1045.0,3,4.5,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:00,06:20,09h 20m,1169.0,3,3.7,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:50,06:20,08h 30m,1045.0,3,2.4,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
PEPSU (Punjab) - 67064,Volvo AC Seater (2+2),23:58,08:58,09h 00m,1169.0,3,3.7,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20,05:55,07h 35m,498.0,9,4.7,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,06:40,08h 40m,559.0,1,4.6,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,08:00,08h 30m,600.0,2,4.5,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
AdNew Navyug Travels,A/C Sleeper (2+1),22:45,06:10,07h 25m,699.0,1,4.0,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:10,06:20,08h 10m,529.0,1,4.6,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:00,07:20,08h 20m,479.0,2,4.5,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:00,04:05,08h 05m,696.0,1,4.6,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
AdBhawani Travels,A/C Seater / Sleeper (2+2),23:00,05:40,06h 40m,666.0,3,3.7,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,07:30,07h 50m,600.0,2,4.4,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
Yolo Bus,VE A/C Seater / Sleeper (2+1),23:50,06:49,06h 59m,520.0,1,4.6,Delhi Airport to Jalandhar,https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar
PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),18:35,04:05,09h 30m,1107.0,2,3.6,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),18:35,03:25,08h 50m,983.0,2,3.8,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),19:30,04:50,09h 20m,1107.0,3,3.7,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),19:30,02:49,07h 19m,983.0,3,4.3,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
PEPSU (Punjab) - 67164,Volvo AC Seater (2+2),20:20,05:50,09h 30m,1107.0,3,3.7,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
PEPSU (Punjab) - 67164,Volvo AC Seater (2+2),20:20,04:50,08h 30m,983.0,3,3.8,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:20,04:45,07h 25m,563.0,9,4.6,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:05,06:05,07h 00m,769.0,1,4.5,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:40,06:20,07h 40m,498.0,9,4.2,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
Yolo Bus,VE A/C Seater / Sleeper (2+1),21:37,04:18,06h 41m,600.0,1,4.6,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:35,07:00,07h 25m,723.0,1,4.8,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:10,06:45,07h 35m,703.0,1,4.5,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,06:30,07h 15m,739.0,1,4.7,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:50,06:15,07h 25m,849.0,1,4.5,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:55,05:40,07h 45m,919.0,7,3.9,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,06:40,06h 45m,879.0,7,4.5,Phagwara to Delhi Airport,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport
RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,17:30,21:30,04h 00m,460.0,2,3.5,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
RSRTC - 190951,Express Non AC Seater 2+3,18:00,22:30,04h 30m,229.0,4,3.9,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
RSRTC - 193481,Express Non AC Seater 2+3,18:30,23:00,04h 30m,229.0,4,3.9,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,20:00,23:45,03h 45m,460.0,3,4.0,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,01:30,04h 30m,302.0,3,3.9,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,23:00,02:45,03h 45m,458.0,3,3.7,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
RSRTC - 189583,NON AC Seater / Sleeper 2+1,23:59,03:45,03h 46m,302.0,3,4.3,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
M R Travels,A/C Seater / Sleeper (2+1),16:15,20:00,03h 45m,550.0,2,3.8,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
Jain travels regd,NON AC Seater/ Sleeper (2+1),17:00,22:55,05h 55m,330.0,3,3.8,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
Jakhar Travels,NON A/C Seater/ Sleeper (2+1),18:00,23:15,05h 15m,450.0,2,3.9,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
M R Travels,NON A/C Seater/ Sleeper (2+1),18:30,23:40,05h 10m,495.0,1,3.8,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
Jain travels regd,NON AC Seater / Sleeper 2+1,19:00,23:36,04h 36m,330.0,3,3.8,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
Bluecity Bus,Bharat Benz A/C Sleeper (2+1),19:00,23:55,04h 55m,680.0,2,4.3,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
Jain travels regd,NON AC Seater / Sleeper 2+1,19:00,23:50,04h 50m,330.0,3,3.8,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),19:30,23:50,04h 20m,611.0,3,3.8,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
Jain travels regd,AC Sleeper (2+1),20:00,00:30,04h 30m,580.0,2,3.8,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),20:30,01:15,04h 45m,500.0,4,3.8,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer
RSRTC - 169915,Express Non AC Seater 2+3,17:30,21:30,04h 00m,211.0,4,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 190595,Express Non AC Seater 2+3,17:35,22:00,04h 25m,211.0,4,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 188046,Express Non AC Seater 2+3,17:45,21:30,03h 45m,211.0,4,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 146140,Super Luxury Volvo AC Seater Pushback 2+2,17:45,21:00,03h 15m,424.0,5,4.0,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 167049,Express Non AC Seater 2+3,17:55,21:50,03h 55m,211.0,4,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 169078,NON AC Seater / Sleeper 2+1,18:15,22:45,04h 30m,282.0,2,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 189837,NON AC Seater / Sleeper 2+1,18:35,23:30,04h 55m,282.0,3,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 194178,Super Luxury Volvo AC Seater Pushback 2+2,19:30,23:00,03h 30m,424.0,1,4.3,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 188804,Express Non AC Seater 2+3,20:00,23:45,03h 45m,211.0,4,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,20:30,23:45,03h 15m,424.0,3,2.8,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 190584,Express Non AC Seater 2+3,20:50,01:10,04h 20m,211.0,4,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 172923,Express Non AC Seater 2+3,21:15,01:30,04h 15m,211.0,4,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 190951,Express Non AC Seater 2+3,21:20,01:30,04h 10m,211.0,4,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 163969,Express Non AC Seater 2+3,22:30,02:15,03h 45m,211.0,4,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,22:45,02:15,03h 30m,424.0,3,3.5,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
Jain travels regd,A/C Seater / Sleeper (2+1),17:20,20:45,03h 25m,300.0,2,3.7,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,19:30,23:00,03h 30m,350.0,3,3.8,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
AMIT TRAVELS REGD.,NON A/C Sleeper (2+1),20:15,00:40,04h 25m,600.0,3,3.0,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:20,23:59,02h 39m,500.0,3,3.9,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
Pandit Travels,NON AC Seater / Sleeper 2+1,21:45,01:15,03h 30m,500.0,1,3.9,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur
RSRTC - 197538,Express Non AC Seater 2+3,17:15,00:15,07h 00m,294.0,4,4.1,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
RSRTC - 193271,Express Non AC Seater 2+3,19:30,02:00,06h 30m,294.0,3,4.7,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),17:00,21:30,04h 30m,599.0,1,4.6,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:10,21:55,04h 45m,485.0,3,4.5,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
Jain travels regd,A/C Seater / Sleeper (2+1),21:30,04:30,07h 00m,460.0,3,4.3,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
Raj Travel,A/C Sleeper (2+1),22:30,05:30,07h 00m,550.0,1,4.2,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,400.0,2,4.0,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
Kalpana Travels,NON AC Seater / Sleeper 2+1,22:00,04:54,06h 54m,450.0,1,4.0,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,04:00,06h 00m,350.0,4,3.5,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
Gajraj Travels,A/C Sleeper (2+1),22:30,05:00,06h 30m,550.0,2,4.5,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
Rishabh Travels Milan,A/C Seater / Sleeper (2+1),21:00,02:15,05h 15m,500.0,1,3.3,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
Shrinath travel agency,AC Sleeper (2+1),22:00,03:30,05h 30m,650.0,3,3.2,Udaipur to Jodhpur,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur
RSRTC - 157451,Super Luxury Volvo AC Seater Pushback 2+2,17:30,23:45,06h 15m,740.0,1,3.4,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 189582,NON AC Seater / Sleeper 2+1,20:01,03:30,07h 29m,448.0,1,3.4,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 190961,NON AC Seater / Sleeper 2+1,20:40,04:40,08h 00m,448.0,2,4.4,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 163517,Express Non AC Seater 2+3,21:05,05:00,07h 55m,356.0,4,3.4,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 178948,Super Luxury Volvo AC Seater Pushback 2+2,22:31,04:45,06h 14m,740.0,2,4.2,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 170972,Super Luxury Volvo AC Seater Pushback 2+2,23:59,06:15,06h 16m,740.0,2,4.4,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
Jain travels regd,AC Sleeper (2+1),22:30,05:05,06h 35m,600.0,1,4.1,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
Jain travels regd,A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,450.0,1,4.1,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
M R Travels,A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,510.0,1,4.3,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
M R Travels,A/C Seater / Sleeper (2+1),23:35,06:10,06h 35m,918.0,3,4.2,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
Gajraj Travels,A/C Sleeper (2+1),22:15,05:35,07h 20m,650.0,2,4.7,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
Jakhar Travels,A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,429.0,1,3.5,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
Gayatri Travels,NON AC Seater / Sleeper 2+1,22:00,05:30,07h 30m,315.0,3,3.8,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
Jakhar Travels And Cargo,A/C Sleeper (2+1),21:00,03:40,06h 40m,600.0,1,3.3,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
Chouhan travels and Cargo,A/C Seater / Sleeper (2+1),20:20,03:30,07h 10m,700.0,2,3.4,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
R.S.Sodha Travels,A/C Seater / Sleeper (2+1),21:30,03:10,05h 40m,700.0,1,3.3,Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur
RSRTC - 135861,Express Non AC Seater 2+3,17:20,19:50,02h 30m,129.0,4,4.0,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 160960,Express Non AC Seater 2+3,17:20,19:45,02h 25m,129.0,4,4.0,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 195196,Deluxe AC Seater 2+2,17:30,19:15,01h 45m,228.0,4,3.3,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 194578,Express Non AC Seater 2+3,17:35,20:00,02h 25m,129.0,4,4.0,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 193696,Deluxe AC Seater 2+2,17:40,19:45,02h 05m,228.0,3,2.6,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 168295,Express Non AC Seater 2+3,17:40,19:50,02h 10m,129.0,4,4.0,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 189041,Express Non AC Seater 2+3,17:55,20:15,02h 20m,129.0,4,4.0,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 177353,Express Non AC Seater 2+3,18:15,20:30,02h 15m,129.0,4,4.0,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 168778,Express Non AC Seater 2+3,18:30,21:50,03h 20m,129.0,4,4.0,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 104469,Express Non AC Seater 2+3,18:35,20:50,02h 15m,129.0,4,4.0,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 170435,Express Non AC Seater 2+3,19:00,21:15,02h 15m,129.0,4,4.0,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 173071,Super Luxury Volvo AC Seater Pushback 2+2,19:05,21:00,01h 55m,213.0,2,4.4,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 168498,Express Non AC Seater 2+3,19:30,22:30,03h 00m,129.0,4,4.0,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 193580,Express Non AC Seater 2+3,19:40,21:30,01h 50m,129.0,4,4.0,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 194319,Deluxe AC Seater 2+2,20:00,22:00,02h 00m,228.0,3,4.0,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 177354,Express Non AC Seater 2+3,20:10,22:15,02h 05m,129.0,4,4.0,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 188344,Express Non AC Seater 2+3,21:00,23:00,02h 00m,129.0,4,4.0,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 177523,Express Non AC Seater 2+3,21:10,23:15,02h 05m,129.0,4,4.0,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 171167,Express Non AC Seater 2+3,21:20,23:00,01h 40m,129.0,4,4.0,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
RSRTC - 168794,Express Non AC Seater 2+3,21:50,00:15,02h 25m,129.0,4,4.0,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
Ankit Travels,AC Seater (2+2),17:50,20:10,02h 20m,315.0,4,3.7,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:45,21:40,02h 55m,250.0,3,3.5,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,22:30,03h 00m,270.0,4,3.5,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
Rishabh travels,AC Sleeper (2+1),20:04,23:31,03h 27m,278.0,2,3.7,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
Dashmesh Travels,A/C Seater / Sleeper (2+1),21:00,23:00,02h 00m,370.0,3,3.6,Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur
UPSRTC - BDV0146,Ordinary Non AC Seater 2+3,17:29,02:20,08h 51m,361.0,5,3.3,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
UPSRTC - BDV0042,Ordinary Non AC Seater 2+3,17:30,01:01,07h 31m,361.0,5,3.3,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
UPSRTC - ALI0024,Ordinary Non AC Seater 2+3,21:00,05:00,08h 00m,397.0,5,3.1,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
RSRTC - 197510,Super Luxury Volvo AC Seater Pushback 2+2,21:30,04:00,06h 30m,570.0,2,4.7,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
Rinku Travels,A/C Seater / Sleeper (2+1),21:30,05:20,07h 50m,400.0,1,3.5,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:55,07:00,07h 05m,699.0,4,2.7,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),23:45,06:30,06h 45m,570.0,5,2.2,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),23:55,07:00,07h 05m,855.0,1,1.7,Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur
RSRTC - 191749,Express Non AC Seater 2+3,18:30,00:10,05h 40m,265.0,4,3.9,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur
RSRTC - 189240,NON AC Seater / Sleeper 2+1,21:00,02:10,05h 10m,341.0,3,3.6,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur
RSRTC - 194692,Express Non AC Seater 2+3,23:59,05:30,05h 31m,265.0,4,3.9,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:00,22:15,05h 15m,308.0,1,4.1,Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur
